image,total_boxes,train_boxes,other_boxes
VAIPE_P_684_0,5,2,3
VAIPE_P_684_1,5,2,3
VAIPE_P_684_10,5,2,3
VAIPE_P_684_11,5,2,3
VAIPE_P_684_12,5,2,3
VAIPE_P_684_13,5,2,3
VAIPE_P_684_14,5,2,3
VAIPE_P_684_15,5,2,3
VAIPE_P_684_2,5,2,3
VAIPE_P_684_3,5,2,3
VAIPE_P_684_4,5,2,3
VAIPE_P_684_5,5,2,3
VAIPE_P_684_6,5,2,3
VAIPE_P_684_7,5,2,3
VAIPE_P_684_8,5,2,3
VAIPE_P_684_9,5,2,3
VAIPE_P_685_0,3,2,1
VAIPE_P_685_1,3,2,1
VAIPE_P_685_2,3,2,1
VAIPE_P_685_3,3,2,1
VAIPE_P_685_4,3,2,1
VAIPE_P_685_5,3,2,1
VAIPE_P_686_0,5,1,4
VAIPE_P_686_1,5,1,4
VAIPE_P_687_0,5,1,4
VAIPE_P_687_1,5,1,4
VAIPE_P_687_2,5,1,4
VAIPE_P_688_0,4,0,4
VAIPE_P_688_1,4,0,4
VAIPE_P_688_2,4,0,4
VAIPE_P_688_3,4,0,4
VAIPE_P_688_4,4,0,4
VAIPE_P_688_5,4,0,4
VAIPE_P_688_6,4,0,4
VAIPE_P_688_7,4,0,4
VAIPE_P_689_0,3,3,0
VAIPE_P_689_1,3,3,0
VAIPE_P_689_2,3,3,0
VAIPE_P_689_3,3,3,0
VAIPE_P_68_0,3,0,3
VAIPE_P_68_1,3,0,3
VAIPE_P_68_2,3,0,3
VAIPE_P_68_3,3,0,3
VAIPE_P_68_4,3,0,3
VAIPE_P_68_5,3,0,3
VAIPE_P_68_6,3,0,3
VAIPE_P_68_7,3,0,3
VAIPE_P_692_0,4,4,0
VAIPE_P_692_1,4,4,0
VAIPE_P_692_2,4,4,0
VAIPE_P_692_3,6,6,0
VAIPE_P_692_4,4,4,0
VAIPE_P_692_5,6,6,0
VAIPE_P_693_0,6,6,0
VAIPE_P_693_1,6,6,0
VAIPE_P_693_2,4,4,0
VAIPE_P_693_3,6,6,0
VAIPE_P_693_4,4,4,0
VAIPE_P_693_5,4,4,0
VAIPE_P_693_6,4,4,0
VAIPE_P_694_0,7,0,7
VAIPE_P_694_1,3,0,3
VAIPE_P_694_10,3,0,3
VAIPE_P_694_11,7,0,7
VAIPE_P_694_12,7,0,7
VAIPE_P_694_13,3,0,3
VAIPE_P_694_14,7,0,7
VAIPE_P_694_15,3,0,3
VAIPE_P_694_2,7,0,7
VAIPE_P_694_3,3,0,3
VAIPE_P_694_4,3,0,3
VAIPE_P_694_5,3,0,3
VAIPE_P_694_6,7,0,7
VAIPE_P_694_7,7,0,7
VAIPE_P_694_8,3,0,3
VAIPE_P_694_9,7,0,7
VAIPE_P_695_0,4,0,4
VAIPE_P_695_1,4,0,4
VAIPE_P_695_3,4,0,4
VAIPE_P_695_4,4,0,4
VAIPE_P_695_6,4,0,4
VAIPE_P_696_0,2,2,0
VAIPE_P_697_0,2,2,0
VAIPE_P_698_0,2,2,0
VAIPE_P_699_0,2,2,0
VAIPE_P_700_0,2,2,0
VAIPE_P_701_0,2,2,0
VAIPE_P_702_0,2,2,0
VAIPE_P_702_1,2,2,0
VAIPE_P_703_0,2,2,0
VAIPE_P_703_14,2,2,0
VAIPE_P_703_15,2,2,0
VAIPE_P_703_17,2,2,0
VAIPE_P_703_2,2,2,0
VAIPE_P_703_3,2,2,0
VAIPE_P_703_4,2,2,0
VAIPE_P_703_6,2,2,0
VAIPE_P_703_7,2,2,0
VAIPE_P_703_9,2,2,0
VAIPE_P_704_0,3,1,2
VAIPE_P_704_1,4,2,2
VAIPE_P_704_10,3,1,2
VAIPE_P_704_11,3,1,2
VAIPE_P_704_12,4,2,2
VAIPE_P_704_13,3,1,2
VAIPE_P_704_14,4,2,2
VAIPE_P_704_15,4,2,2
VAIPE_P_704_16,3,1,2
VAIPE_P_704_17,4,2,2
VAIPE_P_704_2,4,2,2
VAIPE_P_704_3,4,2,2
VAIPE_P_704_4,4,2,2
VAIPE_P_704_5,3,1,2
VAIPE_P_704_6,3,1,2
VAIPE_P_704_7,3,1,2
VAIPE_P_704_8,3,1,2
VAIPE_P_704_9,4,2,2
VAIPE_P_705_0,3,2,1
VAIPE_P_705_1,3,2,1
VAIPE_P_705_2,3,2,1
VAIPE_P_705_3,3,2,1
VAIPE_P_705_4,3,2,1
VAIPE_P_705_5,3,2,1
VAIPE_P_705_6,3,2,1
VAIPE_P_705_7,3,2,1
VAIPE_P_706_3,8,2,6
VAIPE_P_707_0,8,2,6
VAIPE_P_707_2,8,2,6
VAIPE_P_707_3,5,1,4
VAIPE_P_708_0,4,3,1
VAIPE_P_708_1,4,3,1
VAIPE_P_708_2,4,3,1
VAIPE_P_708_3,4,3,1
VAIPE_P_708_4,4,3,1
VAIPE_P_708_5,4,3,1
VAIPE_P_708_6,4,3,1
VAIPE_P_708_7,4,3,1
VAIPE_P_709_0,2,2,0
VAIPE_P_709_1,2,2,0
VAIPE_P_709_3,2,2,0
VAIPE_P_709_5,2,2,0
VAIPE_P_709_7,2,2,0
VAIPE_P_710_1,2,2,0
VAIPE_P_710_2,2,2,0
VAIPE_P_710_5,2,2,0
VAIPE_P_711_0,2,2,0
VAIPE_P_711_2,2,2,0
VAIPE_P_711_5,2,2,0
VAIPE_P_711_6,2,2,0
VAIPE_P_712_0,6,6,0
VAIPE_P_712_1,6,6,0
VAIPE_P_712_2,6,6,0
VAIPE_P_712_3,6,6,0
VAIPE_P_712_4,6,6,0
VAIPE_P_712_5,6,6,0
VAIPE_P_712_6,6,6,0
VAIPE_P_712_7,6,6,0
VAIPE_P_713_0,2,2,0
VAIPE_P_713_1,2,2,0
VAIPE_P_713_10,2,2,0
VAIPE_P_713_11,2,2,0
VAIPE_P_713_12,2,2,0
VAIPE_P_713_13,7,2,5
VAIPE_P_713_14,7,2,5
VAIPE_P_713_15,7,2,5
VAIPE_P_713_2,7,2,5
VAIPE_P_713_3,2,2,0
VAIPE_P_713_4,7,2,5
VAIPE_P_713_5,7,2,5
VAIPE_P_713_6,7,2,5
VAIPE_P_713_7,7,2,5
VAIPE_P_713_8,2,2,0
VAIPE_P_713_9,2,2,0
VAIPE_P_714_0,4,1,3
VAIPE_P_714_1,4,1,3
VAIPE_P_714_2,4,1,3
VAIPE_P_714_3,4,1,3
VAIPE_P_714_4,4,1,3
VAIPE_P_714_5,4,1,3
VAIPE_P_715_0,4,1,3
VAIPE_P_715_1,4,1,3
VAIPE_P_715_2,4,1,3
VAIPE_P_715_3,4,1,3
VAIPE_P_715_4,4,1,3
VAIPE_P_715_5,4,1,3
VAIPE_P_715_6,4,1,3
VAIPE_P_716_0,2,2,0
VAIPE_P_716_10,2,2,0
VAIPE_P_716_3,2,2,0
VAIPE_P_716_6,2,2,0
VAIPE_P_716_7,2,2,0
VAIPE_P_716_8,2,2,0
VAIPE_P_717_0,4,4,0
VAIPE_P_717_1,4,4,0
VAIPE_P_717_2,4,4,0
VAIPE_P_717_3,4,4,0
VAIPE_P_717_4,4,4,0
VAIPE_P_717_5,4,4,0
VAIPE_P_717_6,4,4,0
VAIPE_P_717_7,4,4,0
VAIPE_P_718_1,2,2,0
VAIPE_P_718_10,2,2,0
VAIPE_P_718_12,2,2,0
VAIPE_P_718_14,2,2,0
VAIPE_P_718_16,2,2,0
VAIPE_P_718_17,2,2,0
VAIPE_P_718_2,2,2,0
VAIPE_P_718_3,2,2,0
VAIPE_P_718_7,2,2,0
VAIPE_P_719_0,8,2,6
VAIPE_P_719_1,4,2,2
VAIPE_P_720_0,4,4,0
VAIPE_P_720_1,2,2,0
VAIPE_P_720_10,3,3,0
VAIPE_P_720_2,2,2,0
VAIPE_P_720_3,4,4,0
VAIPE_P_720_4,2,2,0
VAIPE_P_720_5,4,4,0
VAIPE_P_720_6,4,4,0
VAIPE_P_720_7,4,4,0
VAIPE_P_720_8,3,3,0
VAIPE_P_720_9,3,3,0
VAIPE_P_721_0,2,2,0
VAIPE_P_721_1,2,2,0
VAIPE_P_722_0,2,2,0
VAIPE_P_722_1,2,2,0
VAIPE_P_722_2,2,2,0
VAIPE_P_723_0,5,3,2
VAIPE_P_723_1,5,3,2
VAIPE_P_723_2,5,3,2
VAIPE_P_723_3,5,3,2
VAIPE_P_723_4,5,3,2
VAIPE_P_723_5,5,3,2
VAIPE_P_723_6,5,3,2
VAIPE_P_723_7,5,3,2
VAIPE_P_724_0,6,4,2
VAIPE_P_724_1,6,4,2
VAIPE_P_724_10,7,4,3
VAIPE_P_724_11,6,4,2
VAIPE_P_724_12,6,4,2
VAIPE_P_724_13,6,4,2
VAIPE_P_724_14,7,4,3
VAIPE_P_724_15,7,4,3
VAIPE_P_724_2,7,4,3
VAIPE_P_724_3,7,4,3
VAIPE_P_724_4,6,4,2
VAIPE_P_724_5,7,4,3
VAIPE_P_724_6,6,4,2
VAIPE_P_724_7,6,4,2
VAIPE_P_724_8,7,4,3
VAIPE_P_724_9,7,4,3
VAIPE_P_725_0,2,2,0
VAIPE_P_725_1,4,2,2
VAIPE_P_725_10,2,2,0
VAIPE_P_725_11,4,2,2
VAIPE_P_725_12,2,2,0
VAIPE_P_725_16,4,2,2
VAIPE_P_725_17,2,2,0
VAIPE_P_725_18,2,2,0
VAIPE_P_725_21,4,2,2
VAIPE_P_725_22,4,2,2
VAIPE_P_725_23,4,2,2
VAIPE_P_725_24,4,2,2
VAIPE_P_725_25,2,2,0
VAIPE_P_725_28,4,2,2
VAIPE_P_725_3,2,2,0
VAIPE_P_725_4,4,2,2
VAIPE_P_725_5,2,2,0
VAIPE_P_725_6,2,2,0
VAIPE_P_725_8,4,2,2
VAIPE_P_725_9,2,2,0
VAIPE_P_726_0,4,1,3
VAIPE_P_726_1,4,1,3
VAIPE_P_726_2,4,1,3
VAIPE_P_726_3,4,1,3
VAIPE_P_726_4,4,1,3
VAIPE_P_726_5,4,1,3
VAIPE_P_726_6,4,1,3
VAIPE_P_726_7,4,1,3
VAIPE_P_727_0,3,3,0
VAIPE_P_727_1,3,3,0
VAIPE_P_727_10,3,3,0
VAIPE_P_727_11,2,2,0
VAIPE_P_727_12,2,2,0
VAIPE_P_727_13,2,2,0
VAIPE_P_727_14,2,2,0
VAIPE_P_727_15,3,3,0
VAIPE_P_727_2,2,2,0
VAIPE_P_727_3,3,3,0
VAIPE_P_727_4,2,2,0
VAIPE_P_727_5,2,2,0
VAIPE_P_727_6,2,2,0
VAIPE_P_727_8,3,3,0
VAIPE_P_727_9,3,3,0
VAIPE_P_728_0,4,3,1
VAIPE_P_728_1,4,3,1
VAIPE_P_728_10,4,3,1
VAIPE_P_728_11,4,3,1
VAIPE_P_728_2,4,3,1
VAIPE_P_728_3,4,3,1
VAIPE_P_728_4,4,3,1
VAIPE_P_728_5,4,3,1
VAIPE_P_728_6,4,3,1
VAIPE_P_728_7,4,3,1
VAIPE_P_728_8,4,3,1
VAIPE_P_728_9,4,3,1
VAIPE_P_729_0,5,3,2
VAIPE_P_729_1,5,3,2
VAIPE_P_729_2,5,3,2
VAIPE_P_730_0,6,3,3
VAIPE_P_730_1,6,3,3
VAIPE_P_730_2,6,3,3
VAIPE_P_730_3,6,3,3
VAIPE_P_730_4,6,3,3
VAIPE_P_730_5,6,3,3
VAIPE_P_731_0,4,4,0
VAIPE_P_731_1,4,4,0
VAIPE_P_731_2,4,4,0
VAIPE_P_731_3,4,4,0
VAIPE_P_731_4,4,4,0
VAIPE_P_731_5,4,4,0
VAIPE_P_731_6,4,4,0
VAIPE_P_731_7,4,4,0
VAIPE_P_732_0,5,5,0
VAIPE_P_733_0,5,5,0
VAIPE_P_734_0,5,5,0
VAIPE_P_735_0,5,5,0
VAIPE_P_735_1,5,5,0
VAIPE_P_735_2,5,5,0
VAIPE_P_735_3,5,5,0
VAIPE_P_736_0,2,2,0
VAIPE_P_737_0,3,3,0
VAIPE_P_738_0,4,4,0
VAIPE_P_739_0,3,3,0
VAIPE_P_739_1,3,3,0
VAIPE_P_739_2,3,3,0
VAIPE_P_739_3,3,3,0
VAIPE_P_739_4,3,3,0
VAIPE_P_739_5,3,3,0
VAIPE_P_739_6,3,3,0
VAIPE_P_739_7,3,3,0
VAIPE_P_740_0,2,2,0
VAIPE_P_740_12,2,2,0
VAIPE_P_740_2,2,2,0
VAIPE_P_740_3,2,2,0
VAIPE_P_740_4,2,2,0
VAIPE_P_740_6,2,2,0
VAIPE_P_740_7,2,2,0
VAIPE_P_740_8,2,2,0
VAIPE_P_740_9,2,2,0
VAIPE_P_741_0,3,1,2
VAIPE_P_741_1,2,0,2
VAIPE_P_741_10,3,1,2
VAIPE_P_741_11,3,1,2
VAIPE_P_741_12,2,0,2
VAIPE_P_741_13,3,1,2
VAIPE_P_741_14,3,1,2
VAIPE_P_741_15,3,1,2
VAIPE_P_741_16,2,0,2
VAIPE_P_741_17,3,1,2
VAIPE_P_741_2,2,0,2
VAIPE_P_741_3,3,1,2
VAIPE_P_741_4,2,0,2
VAIPE_P_741_5,3,1,2
VAIPE_P_741_6,3,1,2
VAIPE_P_741_7,3,1,2
VAIPE_P_741_8,3,1,2
VAIPE_P_741_9,3,1,2
VAIPE_P_742_0,4,4,0
VAIPE_P_742_1,4,4,0
VAIPE_P_742_3,4,4,0
VAIPE_P_742_7,4,4,0
VAIPE_P_743_0,8,4,4
VAIPE_P_743_1,8,4,4
VAIPE_P_743_10,8,4,4
VAIPE_P_743_11,8,4,4
VAIPE_P_743_12,8,4,4
VAIPE_P_743_13,8,4,4
VAIPE_P_743_14,8,4,4
VAIPE_P_743_15,8,4,4
VAIPE_P_743_2,8,4,4
VAIPE_P_743_3,8,4,4
VAIPE_P_743_4,8,4,4
VAIPE_P_743_5,8,4,4
VAIPE_P_743_6,8,4,4
VAIPE_P_743_7,8,4,4
VAIPE_P_743_8,8,4,4
VAIPE_P_743_9,8,4,4
VAIPE_P_744_0,4,2,2
VAIPE_P_744_1,4,2,2
VAIPE_P_744_10,4,2,2
VAIPE_P_744_11,4,2,2
VAIPE_P_744_12,4,2,2
VAIPE_P_744_13,4,2,2
VAIPE_P_744_14,4,2,2
VAIPE_P_744_15,4,2,2
VAIPE_P_744_16,4,2,2
VAIPE_P_744_17,4,2,2
VAIPE_P_744_18,4,2,2
VAIPE_P_744_19,4,2,2
VAIPE_P_744_2,4,2,2
VAIPE_P_744_3,4,2,2
VAIPE_P_744_4,4,2,2
VAIPE_P_744_5,4,2,2
VAIPE_P_744_6,4,2,2
VAIPE_P_744_7,4,2,2
VAIPE_P_744_8,4,2,2
VAIPE_P_744_9,4,2,2
VAIPE_P_745_0,6,4,2
VAIPE_P_745_1,8,4,4
VAIPE_P_745_2,6,4,2
VAIPE_P_745_3,8,4,4
VAIPE_P_745_4,8,4,4
VAIPE_P_745_5,6,4,2
VAIPE_P_745_6,8,4,4
VAIPE_P_745_7,6,4,2
VAIPE_P_746_0,3,0,3
VAIPE_P_746_1,3,0,3
VAIPE_P_746_2,3,0,3
VAIPE_P_746_3,3,0,3
VAIPE_P_747_0,3,3,0
VAIPE_P_747_1,3,3,0
VAIPE_P_747_2,3,3,0
VAIPE_P_747_3,3,3,0
VAIPE_P_748_0,2,2,0
VAIPE_P_748_1,4,4,0
VAIPE_P_748_2,2,2,0
VAIPE_P_749_0,4,4,0
VAIPE_P_749_1,2,2,0
VAIPE_P_749_2,2,2,0
VAIPE_P_749_3,2,2,0
VAIPE_P_749_4,2,2,0
VAIPE_P_749_5,2,2,0
VAIPE_P_750_1,2,2,0
VAIPE_P_751_2,2,2,0
VAIPE_P_752_0,2,0,2
VAIPE_P_752_1,2,0,2
VAIPE_P_752_2,2,0,2
VAIPE_P_752_3,2,0,2
VAIPE_P_752_4,2,0,2
VAIPE_P_752_5,2,0,2
VAIPE_P_752_6,2,0,2
VAIPE_P_752_7,2,0,2
VAIPE_P_752_8,2,0,2
VAIPE_P_752_9,2,0,2
VAIPE_P_753_0,7,5,2
VAIPE_P_753_1,7,5,2
VAIPE_P_753_2,7,5,2
VAIPE_P_753_3,7,5,2
VAIPE_P_753_4,7,5,2
VAIPE_P_753_5,7,5,2
VAIPE_P_753_6,7,5,2
VAIPE_P_754_0,7,5,2
VAIPE_P_754_1,7,5,2
VAIPE_P_754_2,7,5,2
VAIPE_P_754_3,7,5,2
VAIPE_P_754_4,7,5,2
VAIPE_P_754_5,7,5,2
VAIPE_P_754_6,7,5,2
VAIPE_P_754_7,7,5,2
VAIPE_P_755_0,3,3,0
VAIPE_P_755_1,3,3,0
VAIPE_P_755_2,3,3,0
VAIPE_P_755_3,3,3,0
VAIPE_P_756_0,2,1,1
VAIPE_P_757_0,2,1,1
VAIPE_P_758_0,2,1,1
VAIPE_P_758_1,2,1,1
VAIPE_P_759_0,2,2,0
VAIPE_P_759_1,2,2,0
VAIPE_P_759_10,3,3,0
VAIPE_P_759_11,3,3,0
VAIPE_P_759_2,2,2,0
VAIPE_P_759_3,3,3,0
VAIPE_P_759_4,2,2,0
VAIPE_P_759_5,3,3,0
VAIPE_P_759_6,2,2,0
VAIPE_P_759_7,3,3,0
VAIPE_P_759_8,2,2,0
VAIPE_P_759_9,3,3,0
VAIPE_P_75_1,2,0,2
VAIPE_P_75_10,2,0,2
VAIPE_P_75_12,3,1,2
VAIPE_P_75_13,2,0,2
VAIPE_P_75_14,2,0,2
VAIPE_P_75_16,2,0,2
VAIPE_P_75_3,3,1,2
VAIPE_P_75_4,2,0,2
VAIPE_P_75_5,3,1,2
VAIPE_P_75_6,3,1,2
VAIPE_P_75_8,3,1,2
VAIPE_P_75_9,3,1,2
VAIPE_P_760_0,2,1,1
VAIPE_P_760_1,2,1,1
VAIPE_P_760_2,2,2,0
VAIPE_P_760_3,2,1,1
VAIPE_P_760_4,3,2,1
VAIPE_P_760_5,2,1,1
VAIPE_P_760_6,2,2,0
VAIPE_P_760_7,2,2,0
VAIPE_P_760_8,2,2,0
VAIPE_P_761_0,2,2,0
VAIPE_P_761_1,2,1,1
VAIPE_P_761_2,3,2,1
VAIPE_P_761_3,3,2,1
VAIPE_P_762_0,2,2,0
VAIPE_P_762_1,3,2,1
VAIPE_P_762_2,3,2,1
VAIPE_P_762_3,2,1,1
VAIPE_P_762_4,3,2,1
VAIPE_P_764_0,6,6,0
VAIPE_P_764_1,6,6,0
VAIPE_P_764_2,6,6,0
VAIPE_P_764_3,6,6,0
VAIPE_P_765_0,6,6,0
VAIPE_P_765_1,6,6,0
VAIPE_P_765_2,6,6,0
VAIPE_P_765_3,6,6,0
VAIPE_P_766_0,3,3,0
VAIPE_P_766_1,2,2,0
VAIPE_P_766_2,3,3,0
VAIPE_P_766_3,2,2,0
VAIPE_P_766_4,3,3,0
VAIPE_P_766_5,3,3,0
VAIPE_P_766_6,2,2,0
VAIPE_P_766_7,2,2,0
VAIPE_P_767_0,2,2,0
VAIPE_P_767_1,2,2,0
VAIPE_P_767_2,2,2,0
VAIPE_P_767_3,2,2,0
VAIPE_P_768_0,2,2,0
VAIPE_P_768_1,9,3,6
VAIPE_P_768_2,2,2,0
VAIPE_P_768_3,9,3,6
VAIPE_P_768_4,5,3,2
VAIPE_P_768_5,5,3,2
VAIPE_P_769_0,6,2,4
VAIPE_P_769_1,6,2,4
VAIPE_P_769_2,6,2,4
VAIPE_P_769_3,6,2,4
VAIPE_P_769_4,6,2,4
VAIPE_P_769_5,6,2,4
VAIPE_P_769_6,6,2,4
VAIPE_P_769_7,6,2,4
VAIPE_P_770_1,3,3,0
VAIPE_P_770_3,3,3,0
VAIPE_P_771_0,3,3,0
VAIPE_P_772_1,3,3,0
VAIPE_P_772_2,3,3,0
VAIPE_P_773_0,2,2,0
VAIPE_P_774_0,2,2,0
VAIPE_P_775_0,3,3,0
VAIPE_P_775_1,2,2,0
VAIPE_P_775_2,4,4,0
VAIPE_P_775_3,2,2,0
VAIPE_P_776_0,2,2,0
VAIPE_P_776_1,3,3,0
VAIPE_P_776_2,2,2,0
VAIPE_P_776_3,3,3,0
VAIPE_P_776_4,2,2,0
VAIPE_P_776_5,3,3,0
VAIPE_P_776_6,3,3,0
VAIPE_P_776_7,4,4,0
VAIPE_P_777_0,7,4,3
VAIPE_P_777_1,7,4,3
VAIPE_P_777_2,4,4,0
VAIPE_P_777_3,7,4,3
VAIPE_P_778_0,7,4,3
VAIPE_P_778_1,4,4,0
VAIPE_P_778_2,7,4,3
VAIPE_P_778_3,7,4,3
VAIPE_P_779_0,6,2,4
VAIPE_P_779_1,6,2,4
VAIPE_P_779_2,6,2,4
VAIPE_P_779_3,6,2,4
VAIPE_P_77_0,4,1,3
VAIPE_P_77_1,4,1,3
VAIPE_P_77_10,4,1,3
VAIPE_P_77_11,4,1,3
VAIPE_P_77_12,4,1,3
VAIPE_P_77_13,4,1,3
VAIPE_P_77_14,4,1,3
VAIPE_P_77_15,4,1,3
VAIPE_P_77_16,4,1,3
VAIPE_P_77_17,4,1,3
VAIPE_P_77_18,4,1,3
VAIPE_P_77_19,4,1,3
VAIPE_P_77_2,4,1,3
VAIPE_P_77_20,4,1,3
VAIPE_P_77_21,4,1,3
VAIPE_P_77_22,4,1,3
VAIPE_P_77_23,4,1,3
VAIPE_P_77_24,4,1,3
VAIPE_P_77_25,4,1,3
VAIPE_P_77_26,4,1,3
VAIPE_P_77_27,4,1,3
VAIPE_P_77_28,4,1,3
VAIPE_P_77_29,4,1,3
VAIPE_P_77_3,4,1,3
VAIPE_P_77_30,4,1,3
VAIPE_P_77_31,4,1,3
VAIPE_P_77_32,4,1,3
VAIPE_P_77_33,4,1,3
VAIPE_P_77_34,4,1,3
VAIPE_P_77_35,4,1,3
VAIPE_P_77_36,4,1,3
VAIPE_P_77_37,4,1,3
VAIPE_P_77_38,4,2,2
VAIPE_P_77_4,4,1,3
VAIPE_P_77_5,4,1,3
VAIPE_P_77_6,4,1,3
VAIPE_P_77_7,4,1,3
VAIPE_P_77_8,4,1,3
VAIPE_P_77_9,4,1,3
VAIPE_P_780_1,2,2,0
VAIPE_P_780_6,2,2,0
VAIPE_P_780_7,2,2,0
VAIPE_P_780_8,2,2,0
VAIPE_P_781_0,2,2,0
VAIPE_P_784_0,2,2,0
VAIPE_P_785_0,2,2,0
VAIPE_P_785_3,2,2,0
VAIPE_P_785_5,2,2,0
VAIPE_P_786_0,3,1,2
VAIPE_P_787_0,5,3,2
VAIPE_P_788_0,5,3,2
VAIPE_P_789_0,5,3,2
VAIPE_P_789_1,5,3,2
VAIPE_P_78_0,3,3,0
VAIPE_P_78_1,2,2,0
VAIPE_P_78_2,3,3,0
VAIPE_P_78_3,2,2,0
VAIPE_P_78_4,2,2,0
VAIPE_P_78_5,3,3,0
VAIPE_P_78_6,2,2,0
VAIPE_P_78_7,2,2,0
VAIPE_P_78_8,3,3,0
VAIPE_P_790_0,6,4,2
VAIPE_P_790_1,6,4,2
VAIPE_P_791_0,3,1,2
VAIPE_P_792_0,2,2,0
VAIPE_P_793_0,5,3,2
VAIPE_P_793_1,2,2,0
VAIPE_P_794_0,5,1,4
VAIPE_P_794_1,7,1,6
VAIPE_P_794_2,5,1,4
VAIPE_P_794_3,7,1,6
VAIPE_P_795_0,6,1,5
VAIPE_P_795_1,4,1,3
VAIPE_P_795_10,4,1,3
VAIPE_P_795_11,6,1,5
VAIPE_P_795_12,6,1,5
VAIPE_P_795_13,4,1,3
VAIPE_P_795_14,4,1,3
VAIPE_P_795_2,4,1,3
VAIPE_P_795_3,6,1,5
VAIPE_P_795_4,6,1,5
VAIPE_P_795_5,6,1,5
VAIPE_P_795_6,6,1,5
VAIPE_P_795_7,4,1,3
VAIPE_P_795_8,6,1,5
VAIPE_P_795_9,6,1,5
VAIPE_P_796_0,5,5,0
VAIPE_P_796_1,5,5,0
VAIPE_P_796_10,4,4,0
VAIPE_P_796_11,4,4,0
VAIPE_P_796_12,4,4,0
VAIPE_P_796_13,4,4,0
VAIPE_P_796_14,5,5,0
VAIPE_P_796_15,4,4,0
VAIPE_P_796_16,4,4,0
VAIPE_P_796_17,5,5,0
VAIPE_P_796_18,5,5,0
VAIPE_P_796_19,5,5,0
VAIPE_P_796_2,5,5,0
VAIPE_P_796_20,4,4,0
VAIPE_P_796_21,5,5,0
VAIPE_P_796_22,4,4,0
VAIPE_P_796_23,5,5,0
VAIPE_P_796_24,5,5,0
VAIPE_P_796_25,5,5,0
VAIPE_P_796_26,5,5,0
VAIPE_P_796_27,5,5,0
VAIPE_P_796_28,5,5,0
VAIPE_P_796_29,5,5,0
VAIPE_P_796_3,5,5,0
VAIPE_P_796_30,5,5,0
VAIPE_P_796_31,4,4,0
VAIPE_P_796_32,4,4,0
VAIPE_P_796_33,4,4,0
VAIPE_P_796_34,5,5,0
VAIPE_P_796_35,4,4,0
VAIPE_P_796_36,4,4,0
VAIPE_P_796_37,5,5,0
VAIPE_P_796_38,4,4,0
VAIPE_P_796_39,4,4,0
VAIPE_P_796_4,4,4,0
VAIPE_P_796_5,4,4,0
VAIPE_P_796_6,4,4,0
VAIPE_P_796_7,5,5,0
VAIPE_P_796_8,4,4,0
VAIPE_P_796_9,4,4,0
VAIPE_P_798_1,2,2,0
VAIPE_P_799_1,2,2,0
VAIPE_P_79_0,3,3,0
VAIPE_P_79_1,3,3,0
VAIPE_P_79_10,3,3,0
VAIPE_P_79_11,3,3,0
VAIPE_P_79_12,3,3,0
VAIPE_P_79_13,3,3,0
VAIPE_P_79_14,3,3,0
VAIPE_P_79_15,3,3,0
VAIPE_P_79_16,3,3,0
VAIPE_P_79_17,3,3,0
VAIPE_P_79_18,3,3,0
VAIPE_P_79_19,3,3,0
VAIPE_P_79_2,3,3,0
VAIPE_P_79_3,3,3,0
VAIPE_P_79_4,3,3,0
VAIPE_P_79_5,3,3,0
VAIPE_P_79_6,3,3,0
VAIPE_P_79_7,3,3,0
VAIPE_P_79_8,3,3,0
VAIPE_P_79_9,3,3,0
VAIPE_P_7_0,4,4,0
VAIPE_P_7_1,4,4,0
VAIPE_P_7_2,3,3,0
VAIPE_P_800_0,2,2,0
VAIPE_P_800_1,2,2,0
VAIPE_P_801_0,4,2,2
VAIPE_P_802_0,4,2,2
VAIPE_P_803_0,4,2,2
VAIPE_P_804_0,4,2,2
VAIPE_P_805_0,6,1,5
VAIPE_P_805_1,6,1,5
VAIPE_P_805_2,6,1,5
VAIPE_P_805_3,6,1,5
VAIPE_P_805_4,6,1,5
VAIPE_P_805_5,6,1,5
VAIPE_P_805_6,6,1,5
VAIPE_P_805_7,6,1,5
VAIPE_P_806_0,2,1,1
VAIPE_P_806_1,4,1,3
VAIPE_P_806_2,2,1,1
VAIPE_P_806_3,4,1,3
VAIPE_P_807_0,3,3,0
VAIPE_P_807_1,2,2,0
VAIPE_P_807_2,4,4,0
VAIPE_P_808_0,3,3,0
VAIPE_P_809_0,4,4,0
VAIPE_P_809_1,2,2,0
VAIPE_P_809_2,2,2,0
VAIPE_P_80_0,6,2,4
VAIPE_P_810_0,2,2,0
VAIPE_P_811_0,3,3,0
VAIPE_P_812_0,3,3,0
VAIPE_P_813_0,3,3,0
VAIPE_P_814_0,3,3,0
VAIPE_P_814_1,4,4,0
VAIPE_P_815_0,2,2,0
VAIPE_P_815_1,3,3,0
VAIPE_P_815_2,4,4,0
VAIPE_P_816_0,4,4,0
VAIPE_P_816_1,3,3,0
VAIPE_P_816_2,4,4,0
VAIPE_P_817_0,7,3,4
VAIPE_P_817_1,7,3,4
VAIPE_P_818_0,4,4,0
VAIPE_P_818_1,3,3,0
VAIPE_P_818_2,4,4,0
VAIPE_P_818_3,3,3,0
VAIPE_P_818_4,3,3,0
VAIPE_P_818_5,4,4,0
VAIPE_P_818_6,4,4,0
VAIPE_P_818_7,3,3,0
VAIPE_P_819_0,4,4,0
